ID,cc_cons,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,loan_enq,emi_active,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,total_spend_credit_cc,total_spend_debit_cc,total_count_credit_trans,total_count_debit_trans,total_investment,total_sum_debited_amount,total_sum_credited_amount,total_count_debited_counts,total_count_credited_counts,total_max_credited_amount
4435,,255000,1,1,1.0,1,Y,9368.07,current,M,34.0,MEDIUM,8.4,3,3,454,1,31124.77,19488.58,11.0,17.0,417259.85,183681.08000000002,117137.0,80.0,44.0,151970.53
9827,,48000,1,1,1.0,1,Y,1587.32,current,M,33.0,LOW,3.9000000000000004,5,5,883,1,57270.784999999996,8224.1,41.0,51.0,106651.05,163538.65,192272.0,34.0,74.0,282075.0
18639,,114000,1,1,1.0,1,Y,4217.94,current,M,27.0,MEDIUM,4.9,2,2,575,1,33514.815,9297.11,89.0,130.0,522824.8,229236.03,124587.37,120.0,42.0,56365.0
8330,,345000,1,1,1.0,1,Y,3351.93,current,M,37.0,MEDIUM,10.200000000000001,9,9,748,1,67395.79000000001,3274.5,16.0,65.0,1254543.3399999999,147053.28,155779.25,39.0,51.0,233562.0
13528,,581000,1,1,1.0,1,Y,9636.17,current,M,44.0,MEDIUM,21.6,3,3,503,1,109024.28999999998,1497.48,19.0,43.0,919826.74,122398.59,510021.06500000006,181.0,50.0,118356.0
640,,256000,1,1,1.0,1,Y,3568.38,saving,M,44.0,MEDIUM,2.4000000000000004,9,9,683,1,31583.32,13038.59,252.5,34.0,124618.3,149582.1,110755.34,74.0,6.0,119167.0
15427,,147000,1,1,1.0,1,Y,470.72,current,M,66.0,MEDIUM,23.0,1,1,614,1,15498.56,13694.769999999999,119.0,90.0,1254543.3399999999,214033.5,510021.06500000006,75.0,40.0,152326.74
13470,,293000,1,1,1.0,1,Y,1332.19,current,M,47.0,MEDIUM,5.4,4,4,394,1,25889.17,14519.98,108.0,54.0,251766.27,104611.01000000001,158275.5,85.0,10.0,130411.0
2009,,371000,1,1,1.0,1,Y,2644.15,current,M,34.0,MEDIUM,4.2,7,7,746,1,109024.28999999998,35430.72,134.0,49.0,55268.5,250934.38,119537.0,155.0,32.0,153098.0
5690,,524000,1,1,1.0,1,Y,1680.63,saving,M,60.0,LOW,24.0,9,9,535,1,109024.28999999998,6493.0,79.0,62.0,705225.2000000001,66185.55,255115.38,103.0,31.0,93676.0
11987,,471000,1,1,1.0,1,Y,4620.14,saving,M,30.0,MEDIUM,1.0,8,8,254,1,90633.72,15408.279999999999,37.0,8.0,512913.5,316487.56999999995,74223.39,20.0,97.0,133500.89
7953,,327000,1,1,1.0,1,Y,8359.12,current,M,30.0,MEDIUM,1.0,7,7,503,1,58708.1,22600.12,66.0,29.0,244203.35,198174.71000000002,115304.0,78.0,73.0,146159.0
6079,,358000,1,1,1.0,1,Y,3167.04,current,M,30.0,MEDIUM,2.0,4,4,818,1,61245.28,11265.630000000001,114.0,85.0,1254543.3399999999,189378.93,187778.0,277.0,100.0,45443.36
6265,,84000,1,1,1.0,1,Y,50798.28,current,M,66.0,MEDIUM,37.349999999999994,1,1,766,1,25061.9,17325.0,100.0,70.0,526495.0,139191.52,263765.0,95.0,15.0,154034.16
2368,,400000,1,1,1.0,1,Y,1852.58,current,M,60.0,LOW,24.0,1,1,620,1,37679.46000000001,9544.36,43.0,55.0,1254543.3399999999,312483.78,174630.0,45.0,64.0,65168.0
16454,,72000,1,1,1.0,1,Y,2789.89,current,M,29.0,MEDIUM,9.0,9,9,737,1,10091.81,41491.0,112.0,106.0,388332.65,447164.94625000004,125439.0,283.5,53.0,42224.520000000004
5642,,218000,1,1,1.0,1,Y,8982.2,saving,M,30.0,HIGH,3.0,4,4,966,0,32559.84,17309.52,153.0,15.0,1254543.3399999999,188855.86000000002,113374.87,205.0,28.0,194840.0
10181,,276000,1,1,1.0,1,Y,6230.94,current,M,63.0,MEDIUM,8.6,3,3,771,0,16421.86,9046.3,35.0,48.0,1254543.3399999999,75234.94,223671.0,191.0,102.0,70540.0
11240,,371000,1,1,1.0,1,Y,104770.2,current,M,83.0,HIGH,37.349999999999994,5,5,628,1,28718.96,23923.940000000002,111.0,63.0,358236.74,111365.38,354891.0,232.0,80.0,108530.5
9866,,152000,1,1,1.0,1,Y,1500.22,current,F,83.0,HIGH,37.349999999999994,1,1,267,1,19784.09,36953.84,200.0,61.0,628506.0,188950.0,110439.0,235.0,68.0,282520.0
16825,,565000,1,1,1.0,1,Y,15871.44,current,M,62.0,HIGH,21.0,8,8,626,1,14751.39,19390.0,31.0,84.0,1254543.3399999999,54037.92999999999,263563.08999999997,98.0,24.0,314811.125
13124,,26000,1,1,1.0,1,Y,78.6,saving,M,47.0,MEDIUM,21.6,2,2,626,1,36604.64,15465.52,106.0,3.0,452563.80000000005,120784.86,129127.0,174.0,91.0,106384.0
5617,,319000,1,1,1.0,1,Y,7568.3,current,M,36.0,MEDIUM,3.2,9,9,123,0,32543.1,30402.61,91.0,84.0,407603.20977,89368.04,148821.0,64.0,68.0,108772.0
10154,,329000,1,1,1.0,1,Y,85.23,saving,M,31.0,MEDIUM,1.1,6,6,658,1,13906.81,52786.44875000001,59.0,50.0,21881.91,129972.38,117309.75,140.0,78.0,69078.0
634,,59000,1,1,1.0,1,Y,617.5,current,M,55.0,LOW,17.5,6,6,809,1,21417.64,20688.87,252.5,86.0,229175.45,205432.55,236188.24,160.0,11.0,71655.0
3003,,378000,1,1,1.0,1,Y,20472.96,saving,M,66.0,LOW,32.2,10,10,908,1,8486.82,11833.57,180.0,41.0,608465.93,142337.9,231776.0,62.0,31.0,227617.0
15044,,402000,1,1,1.0,1,Y,1259.97,current,M,33.0,HIGH,1.3,7,7,488,1,18277.93,3543.0,89.0,126.0,1254543.3399999999,99215.04,85507.2,176.0,29.0,62794.0
13034,,44000,1,1,1.0,1,Y,2750.96,current,M,44.0,MEDIUM,12.0,6,6,623,0,33585.380000000005,6523.25,156.0,106.0,302476.0,89840.79,439673.0,150.0,33.0,150814.0
836,,519000,1,1,1.0,1,Y,29143.23,saving,M,39.0,MEDIUM,11.4,10,10,945,0,33600.5,5586.72,213.0,122.0,261498.05,206151.33000000002,220601.0,93.0,8.0,150044.0
9589,,290000,1,1,1.0,1,Y,189.03,current,M,35.0,MEDIUM,1.5,7,7,805,1,59920.869999999995,14554.24,252.5,91.0,161332.0,174053.78,195917.75,202.0,34.0,55326.0
9661,,345000,1,1,1.0,1,Y,869.22,saving,M,60.0,MEDIUM,24.0,1,1,539,1,40617.33,52786.44875000001,72.0,34.0,1254543.3399999999,103910.7,233323.22,71.0,60.0,98716.0
4480,,427000,1,1,1.0,1,Y,5868.0,current,F,60.0,MEDIUM,8.0,1,1,723,1,6061.9,12586.96,97.0,130.0,100440.95,96531.16,165109.0,111.0,15.0,117290.51000000001
18416,,453000,1,1,1.0,1,Y,1054.26,current,M,34.0,MEDIUM,8.4,3,3,371,1,44308.845,39134.619999999995,87.0,71.0,358555.15,143625.94,51279.0,76.0,21.0,141177.0
12339,,197000,1,1,1.0,1,Y,4472.8,current,M,55.0,MEDIUM,7.0,5,5,656,1,18900.46,13195.48,65.0,94.0,181398.22999999998,162853.45,507358.5,99.0,23.0,43826.0
6513,,453000,1,1,1.0,1,Y,8014.03,current,M,27.0,HIGH,4.2,6,6,535,1,41396.44,10141.880000000001,22.0,8.0,227712.0,236893.51,510021.06500000006,137.0,75.0,68420.0
2866,,300000,1,1,1.0,1,Y,54.38,current,M,37.0,MEDIUM,1.7000000000000002,6,6,428,1,12575.0,12362.0,83.0,31.0,391309.0,117957.29000000001,299605.86,72.0,35.0,51587.0
11822,,156000,1,1,1.0,1,Y,8878.73,current,M,62.0,LOW,29.400000000000002,9,9,623,1,25589.21,19569.4,76.0,23.0,975637.5,171070.61,271253.29000000004,134.0,30.0,79372.0
7659,,232000,1,1,1.0,1,Y,2823.26,current,M,34.0,MEDIUM,11.200000000000001,9,9,554,0,21097.215,20256.94,118.0,172.0,332436.5,54085.84,71404.0,79.0,16.0,120830.0
12043,,400000,1,1,1.0,1,Y,1227.78,saving,M,66.0,LOW,32.2,1,1,867,0,38857.46,8455.55,147.0,106.0,85079.38,370293.04,235552.29,37.0,9.0,56339.0
3389,,156000,1,1,1.0,1,Y,15617.44,current,M,30.0,MEDIUM,2.0,9,9,256,1,19776.17,7715.9400000000005,98.0,25.0,74005.3,90798.55,121527.14,80.0,5.0,78241.0
13513,,402000,1,1,1.0,1,Y,13210.0,current,F,32.0,MEDIUM,12.0,1,1,446,1,83034.66,52786.44875000001,106.0,27.0,298666.70999999996,68178.16,106922.0,90.0,46.0,76732.0
12183,,75000,1,1,1.0,1,Y,3836.95,current,M,60.0,MEDIUM,32.0,9,9,245,1,73116.55,5035.0,101.0,36.0,86008.7,219785.79,301710.72,120.0,16.0,256701.0
3150,,255000,1,1,1.0,1,Y,2718.74,current,M,47.0,LOW,8.1,10,10,805,1,109024.28999999998,16194.0,36.0,46.0,106498.0,141316.69,294687.93,153.0,7.0,92628.0
13904,,125000,1,1,1.0,1,Y,3480.56,current,M,28.0,MEDIUM,2.4000000000000004,7,7,923,1,40457.175,8787.01,17.0,90.0,524488.3300000001,88995.85,277022.87,99.0,101.0,82954.0
19160,,75000,1,1,1.0,1,Y,82694.06,current,M,60.0,MEDIUM,4.0,9,9,535,1,23107.78,8148.79,252.5,42.0,172580.31,343607.81,50134.0,34.0,17.0,314811.125
5807,,581000,1,1,1.0,1,Y,9887.32,saving,M,47.0,MEDIUM,10.8,10,10,623,1,43977.74,21281.05,55.0,27.0,313917.66,443721.7,103289.0,20.0,7.0,163235.0
15506,,212500,1,1,1.0,1,Y,4703.03,current,M,42.0,MEDIUM,15.4,10,10,574,0,39414.549999999996,16731.05,155.0,68.0,62928.93,292386.94,282033.82,199.0,28.0,106874.0
3295,,213000,1,1,1.0,1,Y,75571.53,current,M,37.0,LOW,11.9,7,7,805,1,23333.44,18499.1,10.0,78.0,298178.97023,243742.46,108662.0,161.0,48.0,127727.25
19492,,47000,1,1,1.0,1,Y,929.8,current,M,33.0,MEDIUM,1.3,3,3,927,1,13420.25,13145.7,124.0,96.0,1254543.3399999999,93271.57999999999,136013.5,127.0,13.0,57435.0
8488,,345000,1,1,1.0,1,Y,37763.15,current,M,31.0,MEDIUM,9.9,4,4,928,1,39812.229999999996,13319.26,60.0,91.0,63604.92999999999,405294.94,510021.06500000006,95.0,37.0,126291.0
7514,,581000,1,1,1.0,1,Y,22356.14,current,F,34.0,MEDIUM,8.4,5,5,858,0,50976.175,10012.73,252.5,85.0,1254543.3399999999,242292.97999999998,233593.3,54.0,81.0,81744.0
4476,,193730,1,1,1.0,1,Y,426.51,current,M,83.0,HIGH,37.349999999999994,9,9,818,1,4967.18,18908.0,106.0,77.0,293878.47,50886.13,510021.06500000006,43.0,30.0,294395.0
11266,,190000,1,1,1.0,1,Y,1674.09,current,M,53.0,LOW,26.400000000000002,6,6,249,1,26441.480000000003,46647.869999999995,14.0,66.0,1254543.3399999999,41085.73,75789.0,81.0,118.0,35228.0
12138,,197000,1,1,1.0,1,Y,7202.59,current,M,30.0,LOW,10.0,10,10,296,1,12402.61,17179.49,82.0,169.0,268585.1,57911.41,177821.8,142.0,105.0,270618.0
5337,,340000,1,1,1.0,1,Y,2218.19,current,F,33.0,MEDIUM,2.6,7,7,244,0,109024.28999999998,21900.5,91.0,57.0,94918.4,204460.89,162921.0,175.0,42.0,314811.125
9181,,47000,1,1,1.0,1,Y,3072.74,current,M,63.0,MEDIUM,4.3,9,9,505,1,30245.51,13671.16,182.0,27.0,309974.0,224276.67,174212.37,114.0,14.0,69339.0
13722,,104000,1,1,1.0,1,Y,27955.06,saving,M,33.0,MEDIUM,13.0,8,8,743,1,83489.45,31216.34,124.0,109.0,121170.0,163370.02000000002,154839.91999999998,105.0,48.0,185273.0
5674,,287000,1,1,1.0,1,Y,2966.28,current,F,53.0,MEDIUM,26.400000000000002,2,2,801,1,4950.8,28050.7,55.0,105.0,1254543.3399999999,152266.61,306501.0,113.0,114.0,104646.0
11345,,467000,1,1,1.0,1,Y,6291.0,current,M,66.0,LOW,13.8,2,2,249,1,109024.28999999998,10905.85,147.0,85.0,1254543.3399999999,100514.54000000001,94385.25,166.0,7.0,197196.0
12334,,100000,1,1,1.0,1,Y,4297.86,current,F,42.0,MEDIUM,6.6000000000000005,10,10,629,1,6666.805,33218.009999999995,252.5,102.0,122373.52,317562.37,91558.0,230.0,48.0,210990.84
1402,,272000,1,1,1.0,1,Y,21789.16,current,M,33.0,MEDIUM,7.800000000000001,2,2,858,1,46709.24,14025.2,96.0,40.0,137586.01,109853.62,161753.16,156.0,122.5,49317.0
4200,,378000,1,1,1.0,1,Y,4274.64,current,M,60.0,LOW,32.0,10,10,686,1,15718.689999999999,42882.05,115.0,96.0,478121.45,228310.44,510021.06500000006,43.0,33.0,85803.25
7126,,330000,1,1,1.0,1,Y,8110.79,saving,M,30.0,MEDIUM,3.0,3,3,249,1,29321.855,52786.44875000001,22.0,77.0,140742.95,217297.9,83464.0,155.0,68.0,314811.125
15923,,164000,1,1,1.0,1,Y,3376.38,current,M,35.0,MEDIUM,6.0,3,3,355,1,26278.890000000003,16827.62,160.0,84.0,541385.28,96248.23999999999,88196.0,65.0,68.0,129765.0
8943,,302000,1,1,1.0,1,Y,5547.18,current,M,66.0,MEDIUM,9.200000000000001,1,1,713,0,75188.095,52786.44875000001,72.0,73.0,314415.27,163802.21999999997,295009.24,148.0,96.0,213506.0
13943,,461000,1,1,1.0,1,Y,860.57,current,M,60.0,MEDIUM,16.0,1,1,268,1,21371.980000000003,6428.43,148.0,78.0,250410.53,19346.47,290352.69000000006,265.0,9.0,208673.0
4966,,481000,1,1,1.0,1,Y,7430.66,current,M,35.0,HIGH,6.0,9,9,914,1,7015.87,13137.6,182.0,70.0,187182.8,158769.94,293822.81,189.0,105.0,132221.0
19389,,345000,1,1,1.0,1,Y,35300.07,current,M,83.0,MEDIUM,37.349999999999994,9,9,268,0,59464.89,50875.99,35.0,65.0,202921.0,208598.39,213644.5,104.0,28.0,149887.0
12817,,599000,1,1,1.0,1,Y,3375.8,current,M,37.0,MEDIUM,11.9,10,10,372,1,40901.6,14990.89,82.0,92.0,1254543.3399999999,66643.34,157952.0,187.0,15.0,83966.0
3327,,44000,1,1,1.0,1,Y,4809.16,current,M,37.0,MEDIUM,3.4000000000000004,8,8,486,1,30298.75,6119.8,76.0,98.0,32717.48,89598.91,510021.06500000006,29.0,37.0,126957.0
7194,,447000,1,1,1.0,1,Y,7962.67,saving,M,47.0,LOW,8.1,8,8,956,0,81177.38,5335.5,17.0,37.0,91308.9,170814.85,510021.06500000006,72.0,40.0,122545.35
19763,,296000,1,1,1.0,1,Y,4303.03,current,M,27.0,MEDIUM,3.5,7,7,966,0,14128.585,8655.0,64.0,19.0,1254543.3399999999,85125.24,134421.08000000002,74.0,44.0,125960.0
6242,,188000,1,1,1.0,1,Y,470.72,current,M,55.0,MEDIUM,17.5,3,3,511,1,65726.115,12278.28,12.0,65.0,926843.37,99609.85,178255.97,241.0,22.0,66114.0
7546,,48000,1,1,1.0,1,Y,20440.74,current,M,35.0,MEDIUM,3.0,1,1,523,1,25614.55,31004.0,32.0,132.0,30725.0,76223.97,81592.14,103.0,98.0,106502.0
17773,,49999,1,1,1.0,1,Y,1920.57,current,M,42.0,MEDIUM,6.6000000000000005,2,2,574,0,25607.17,9347.550000000001,91.0,21.0,26337.25,384103.82,136888.01,164.0,122.5,183616.0
5610,,447000,1,1,1.0,1,Y,1494.18,saving,M,32.0,MEDIUM,4.800000000000001,6,6,809,0,89939.92,14737.93,23.0,81.0,270805.5,93499.23,310566.0,246.0,51.0,56070.0
9677,,125000,1,1,1.0,1,Y,4607.37,saving,M,30.0,HIGH,3.0,1,1,314,0,37132.22,52786.44875000001,87.0,43.0,1254543.3399999999,173722.84,510021.06500000006,27.0,122.5,314811.125
8514,,324000,1,1,1.0,1,Y,3291.24,current,M,58.0,MEDIUM,3.8000000000000003,3,3,244,0,28261.825,8891.0,54.0,31.0,307927.0,93606.11000000002,178409.16,165.0,29.0,123907.0
13895,,329000,1,1,1.0,1,Y,2227.14,current,M,46.0,LOW,2.6,1,1,331,0,19871.5,33430.21,19.0,161.0,101536.31,235253.37,230074.96,137.0,31.0,84163.05
5436,,249000,1,1,1.0,1,Y,19363.91,saving,M,30.0,HIGH,3.0,9,9,314,0,40817.405,37688.84,45.0,47.0,482386.5,337539.22,281770.0,176.0,119.0,168851.09
17700,,524000,1,1,1.0,1,Y,5794.47,current,F,37.0,MEDIUM,15.3,9,9,908,0,19662.370000000003,26047.59,50.0,15.0,330678.2,83832.0,146915.0,73.0,51.0,163033.47999999998
15352,,232000,1,1,1.0,1,Y,6398.23,saving,M,66.0,LOW,36.800000000000004,5,5,710,0,19503.33,52786.44875000001,46.0,42.0,58626.19,199229.05,174973.0,158.0,15.0,129144.0
1874,,670000,1,1,1.0,1,Y,6451.36,current,F,42.0,LOW,19.8,5,5,700,1,73890.12,7070.73,84.0,62.0,55306.0,137850.81,208359.49,19.0,42.0,79361.0
3605,,125000,1,1,1.0,1,Y,878.64,current,M,30.0,LOW,9.0,3,3,505,1,49935.715000000004,22382.800000000003,70.0,129.0,1254543.3399999999,151171.82,279361.5,141.0,22.0,181569.0
19465,,47000,1,1,1.0,1,Y,2896.24,current,F,64.0,LOW,37.349999999999994,6,6,911,1,36747.17,26617.620000000003,11.0,32.0,199631.35,199782.27,199072.0,19.0,15.0,79105.0
8692,,34000,1,1,1.0,1,Y,22377.39,current,M,38.0,MEDIUM,7.2,9,9,424,1,36297.119999999995,21966.08,139.0,57.0,262605.15,447164.94625000004,123036.0,233.0,22.0,84398.0
8789,,330000,1,1,1.0,1,Y,117314.1,current,M,30.0,MEDIUM,5.0,2,2,883,1,109024.28999999998,38859.85,57.0,86.0,101709.4,305580.85000000003,507094.25,167.0,16.0,191840.0
878,,378000,1,1,1.0,1,Y,5825.15,saving,M,46.0,MEDIUM,2.6,3,3,454,1,5229.9,23530.870000000003,29.0,71.0,154949.15,82256.33,301437.53,96.0,19.0,108030.0
9155,,167000,1,1,1.0,1,Y,3013.6,current,M,66.0,LOW,13.8,3,3,430,1,24204.239999999998,21378.0,98.0,37.0,185298.9,109211.53,183350.94,186.0,33.0,105587.41
12684,,595000,1,1,1.0,1,Y,9.23,saving,M,58.0,MEDIUM,15.200000000000001,10,10,964,1,13974.75,17043.0,163.0,74.0,162014.7,183918.93,180045.68,51.0,44.0,280501.0
19252,,17000,1,1,1.0,1,Y,1801.68,current,M,66.0,MEDIUM,37.349999999999994,9,9,299,1,76293.33,8850.0,146.0,114.0,67181.62,27158.100000000002,286164.0,96.0,11.0,70660.0
18453,,232000,1,1,1.0,1,Y,564.87,current,M,46.0,LOW,20.8,9,9,535,0,19368.58,27934.97,87.0,82.0,254491.5,107938.52,200173.84999999998,146.0,46.0,153582.0
15886,,48000,1,1,1.0,1,Y,90595.09,current,M,58.0,MEDIUM,3.8000000000000003,7,7,628,1,28627.019999999997,12014.77,73.0,56.0,460122.6,68884.66,283713.0,157.0,122.5,100084.0
18452,,519000,1,1,1.0,1,Y,2847.27,saving,M,33.0,HIGH,6.5,5,5,750,1,109024.28999999998,26115.0,118.0,105.0,161428.4,183271.40999999997,154064.0,89.0,29.0,180751.0
12754,,193730,1,1,1.0,1,Y,1262.12,current,M,42.0,LOW,4.4,8,8,860,1,37018.25,1814.6,61.0,100.0,115640.36006,195852.05,305917.83,195.0,104.0,56373.0
1938,,212500,1,1,1.0,1,Y,1586.92,current,M,62.0,HIGH,16.8,3,3,700,1,109024.28999999998,4050.11,74.0,118.0,212270.0,145478.55,510021.06500000006,24.0,98.0,115138.0
5410,,345000,1,1,1.0,1,Y,10016.12,current,M,32.0,HIGH,8.4,5,5,958,1,56797.595,26898.2,53.0,132.0,195801.25,146758.16,188170.7,257.0,120.0,272686.0
3024,,255000,1,1,1.0,1,Y,1524.06,saving,M,40.0,MEDIUM,18.0,1,1,683,1,22431.825,42264.7,87.0,28.0,539998.4,211443.37,121354.5,46.0,67.0,21193.76
17595,,565000,1,1,1.0,1,Y,2165.93,saving,M,32.0,LOW,10.8,7,7,723,1,30291.35,52786.44875000001,23.0,134.0,492478.93,166518.1,110056.62,237.0,17.0,138977.0
14797,,293000,1,1,1.0,1,Y,156.14,current,M,55.0,MEDIUM,21.0,3,3,503,0,31060.03,14299.59,37.0,8.0,836674.83,73022.5,102579.68,235.0,44.0,314811.125
4385,,329000,1,1,1.0,1,Y,32868.59,current,M,47.0,MEDIUM,10.8,10,10,454,1,54042.45,17198.0,108.0,131.0,32434.8,447164.94625000004,109921.03,153.0,43.0,201690.0
15267,,518000,1,1,1.0,1,Y,6820.43,current,M,30.0,MEDIUM,7.0,6,6,698,1,45055.950000000004,17762.81,24.0,12.0,65230.490000000005,177089.75,510021.06500000006,90.0,34.0,101499.0
1049,,466000,1,1,1.0,1,Y,905.18,saving,M,64.0,LOW,35.2,6,6,927,0,109024.28999999998,30621.710000000003,199.0,118.0,93617.57,447164.94625000004,320612.66000000003,29.0,15.0,140430.15
16086,,271000,1,1,1.0,1,Y,1187.97,saving,M,55.0,MEDIUM,21.0,3,3,485,1,74085.64,14936.87,93.0,94.0,1254543.3399999999,192664.13999999998,231688.6,120.0,51.0,120703.0
9330,,70000,1,1,1.0,1,Y,10526.97,current,M,66.0,LOW,32.2,10,10,750,0,41692.03,39084.05,80.0,49.0,771115.55,190938.51,181727.75,77.0,41.0,188497.0
3692,,39000,1,1,1.0,1,Y,7754.69,saving,M,27.0,MEDIUM,5.6000000000000005,6,6,554,1,21809.84,9875.619999999999,160.0,84.0,776429.0,447164.94625000004,174902.43,281.0,122.5,314811.125
9432,,98000,1,1,1.0,1,Y,1626.1,current,M,30.0,MEDIUM,8.0,5,5,799,0,24627.51,7352.88,112.0,100.0,137496.75,385235.70999999996,510021.06500000006,170.0,65.0,112700.95999999999
16420,,286000,1,1,1.0,1,Y,7880.97,saving,F,46.0,MEDIUM,15.600000000000001,10,10,836,1,26746.21,19562.5,13.0,34.0,300137.0,300202.49,376631.04,86.0,85.0,73682.19
9238,,525000,1,1,1.0,1,Y,2136.25,saving,M,83.0,MEDIUM,37.349999999999994,10,10,233,1,39026.505,5830.5,156.0,83.0,110239.25,79696.17,296566.86,200.0,36.0,268096.0
14482,,466000,1,1,1.0,1,Y,2335.07,current,M,34.0,HIGH,12.600000000000001,10,10,265,0,57130.71,43843.4,30.0,147.0,511594.66000000003,109414.95999999999,74443.0,86.0,50.0,95930.0
7021,,87000,1,1,1.0,1,Y,4303.03,current,M,58.0,LOW,37.349999999999994,4,4,355,1,36968.75,14069.41,27.0,12.0,588713.3999999999,100036.23999999999,117796.53,136.0,24.0,123512.0
15700,,383000,1,1,1.0,1,Y,4224.93,current,M,44.0,MEDIUM,4.800000000000001,3,3,748,1,23762.45,46702.24,195.0,30.0,1254543.3399999999,178958.44,92399.0,83.0,24.0,46740.0
13590,,150000,1,1,1.0,1,Y,17463.35,current,M,37.0,LOW,8.5,1,1,805,1,18234.864999999998,9483.05,171.0,129.0,1254543.3399999999,157127.01,235129.9,91.0,43.0,210170.35
13104,,191000,1,1,1.0,1,Y,2256.5,current,M,46.0,MEDIUM,5.2,8,8,445,1,17488.17,17836.78,44.0,122.0,716943.2000000001,415585.16000000003,225025.0,84.0,27.0,102104.0
9333,,19000,1,1,1.0,1,Y,4120.51,current,M,35.0,MEDIUM,15.0,8,8,713,1,109024.28999999998,14697.43,116.0,12.0,280072.15,223233.38,510021.06500000006,57.0,122.5,228363.0
4709,,472000,1,1,1.0,1,Y,1888.1,current,M,33.0,LOW,10.4,9,9,447,0,13768.470000000001,45468.0,103.0,49.0,148801.0,270901.52,108777.7,174.0,10.0,314811.125
16234,,375000,1,1,1.0,1,Y,1429.21,current,M,34.0,HIGH,14.0,5,5,299,1,31268.74,17782.96,8.0,43.0,142962.5,210371.87,276150.29,67.0,13.0,56608.0
19230,,523000,1,1,1.0,1,Y,3447.9,current,M,55.0,LOW,7.0,7,7,866,1,12577.495,29934.01,73.0,15.0,208980.0,244919.09,510021.06500000006,100.0,14.0,251236.0
6762,,199999,1,1,1.0,1,Y,2141.21,current,F,31.0,MEDIUM,4.4,5,5,386,0,41431.2,38617.0,27.0,67.0,651453.05,113959.05,153836.6,81.0,45.0,172581.0
1609,,784000,1,1,1.0,1,Y,127.28,current,M,44.0,LOW,24.0,1,1,249,1,26744.200000000004,11837.41,109.0,43.0,473928.65,117672.65000000001,213312.35,267.0,18.0,132208.0
10205,,139999,1,1,1.0,1,Y,4583.09,current,M,37.0,MEDIUM,11.9,7,7,249,1,13225.470000000001,52786.44875000001,88.0,56.0,144359.84006,128855.76999999999,128498.91,121.0,88.0,83418.0
10331,,75000,1,1,1.0,1,Y,1129.98,saving,M,47.0,MEDIUM,13.5,1,1,355,1,28658.659999999996,12824.82,9.0,53.0,174314.92,107234.83,179380.0,80.0,39.0,314811.125
1074,,579000,1,1,1.0,1,Y,580.39,current,M,83.0,MEDIUM,19.6,1,1,245,1,49337.555,5538.5,141.0,15.0,1254543.3399999999,76039.29000000001,140798.75,17.0,51.0,247768.0
713,,134000,1,1,1.0,1,Y,605.95,current,M,30.0,MEDIUM,8.0,3,3,523,1,19688.09,12936.0,64.0,19.0,207848.4,176166.08000000002,117131.0,49.0,103.0,99091.0
19072,,448000,1,1,1.0,1,Y,1659.82,current,M,28.0,MEDIUM,8.0,2,2,802,1,18028.92,14552.0,150.0,66.0,610593.37,78393.12,47113.5,128.0,91.0,139852.0
1985,,423000,1,1,1.0,1,Y,9732.69,current,M,83.0,MEDIUM,37.349999999999994,1,1,485,1,17476.23,34840.61,11.0,17.0,310777.45,106877.36,510021.06500000006,151.0,11.0,96900.0
11560,,525000,1,1,1.0,1,Y,834.32,current,M,60.0,LOW,8.0,1,1,801,1,23808.57,20846.4,157.0,65.0,1254543.3399999999,237793.52,305300.0,207.0,40.0,196655.84
13750,,340000,1,1,1.0,1,Y,646.61,current,M,35.0,MEDIUM,9.0,9,9,693,0,19942.235,23312.82,32.0,62.0,389842.1,197194.26,375918.14,162.0,80.0,83871.0
17744,,98000,1,1,1.0,1,Y,661.11,current,M,60.0,LOW,32.0,10,10,508,1,20594.85,18181.07,148.0,68.0,593830.0,212453.61,239131.0,62.0,41.0,99139.0
16185,,293000,1,1,1.0,1,Y,24040.56,current,M,28.0,LOW,4.800000000000001,7,7,620,1,21766.85,8314.68,252.5,71.0,265864.23,110642.28,39460.0,201.0,88.0,66083.85
19284,,124000,1,1,1.0,1,Y,2244.32,current,M,37.0,MEDIUM,17.0,8,8,626,1,91994.92000000001,46995.77,73.0,101.0,130058.0,261537.25,85580.0,69.0,63.0,70307.42
3957,,587000,1,1,1.0,1,Y,4957.79,current,F,29.0,MEDIUM,7.2,2,2,256,0,14394.4,16060.55,58.0,58.0,445183.2,149422.59,185808.5,109.0,106.0,237115.82
19325,,218000,1,1,1.0,1,Y,4705.06,current,M,27.0,MEDIUM,2.1,9,9,330,0,64047.57,35413.19,108.0,9.0,24966.25,108355.38,74145.5,203.0,81.0,77100.2
726,,525000,1,1,1.0,1,Y,6839.71,current,M,32.0,LOW,1.2000000000000002,4,4,588,1,41704.22,10018.45,60.0,65.0,966610.35,153253.76,170838.69,127.0,122.5,101644.0
8998,,599000,1,1,1.0,1,Y,4051.17,current,M,33.0,LOW,5.2,8,8,750,1,51876.97,24811.02,109.0,100.0,925369.29,175297.14,510021.06500000006,77.0,34.0,103527.87
